Source,Category,EventName,DateTime,City,VenueName,Address,Link,Description,DateTime_start,DateTime_end,Jour_start,Mois_start,Année_start,Heure_start,Heure_end,lat,lon,duration_h,tags,langue
Ticketmaster,Concerts,"Mentiras, El Musical - Con María León",2025-10-25 17:00:00,Zapopan,Teatro Galerías,,https://www.ticketmaster.com.mx/mentiras-el-musical-con-maria-leon-zapopan-25-10-2025/event/3D0062FEBD2C4079,"Mentiras el Musical es el espectáculo musical y teatral favorito de México. Una obra que se ha convertido en un fenómeno que atrae una y otra vez a la gente y ahora celebra 16 años de éxito. Daniela, Dulce, Lupita y Yuri, cuatro mujeres, intentan descubrir el misterioso secreto que las ha reunido para contar sus historias de amor alrededor de un hombre, Emmanuel, que solo les ha dicho MENTIRAS. Un empoderador, nostálgico y cómico musical contado a través de las canciones de una de las épocas más memorables de la música en México y Latinoamérica: ""Él Me Mintió"", ""Déjala"", ""De Mí Enamórate"", ""Pobre Secretaria"", ""Toda la Vida"" y muchas más. Viaja a los años ochenta y sumérgete en una historia con más de 16 años de éxito en los escenarios mexicanos. ¿Ellas dejarán de ser las muñecas de la vieja casa que las juntó para hallar la verdad? Encuentra la respuesta en el musical favorito del público en el Teatro Galerías.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,20.7211203,-103.3913671,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,Mentiras  el Musical.,2025-10-25 17:00:00,México,Teatro Aldama,,https://www.ticketmaster.com.mx/mentiras-el-musical-mexico-25-10-2025/event/3D0062F88B6B2551,"Mentiras el Musical, el fenómeno teatral de México basado en canciones de los 80's, llega totalmente renovado. Un drama musical donde 4 mujeres y un galán cuentan su historia llena de mentiras. Escrito y dirigido por José Manuel López Velarde.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,23.6585116,-102.0077097,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,La Obra Que Sale Mal,2025-10-25 17:00:00,México,Foro Cultural Chapultepec,,https://www.ticketmaster.com.mx/la-obra-que-sale-mal-mexico-25-10-2025/event/3D00630DC3043417,"La Obra Que Sale Mal es un clásico de misterio lleno de infortunios, con una disparatada manía que supera un maratón de Monty Python. Bienvenidos al estreno de ""El Asesinato en la Mansión Haversham"" en el que las cosas van pronto de mal hacia un completo desastre. Una protagonista inconsciente, un cadáver que ni actuar muerto puede, y actores que se tropiezan con todo (inclusive sus líneas), esto es una catástrofe nunca imaginada.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,23.6585116,-102.0077097,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,Vox Clamantis - Magnificat. Y escuché una voz,2025-10-25 17:00:00,Guanajuato,Templo de la Compañía,,https://www.ticketmaster.com.mx/vox-clamantis-magnificat-y-escuche-una-guanajuato-25-10-2025/event/3D0062E9B4E2179D,"""El programa ofrece un viaje espiritual donde el canto gregoriano dialoga con obras contemporáneas de Arvo Pärt, Helena Tulve y David Lang. Con una interpretación vocal memorable, el conjunto explora temas de esperanza y revelación, enlazando antífonas tradicionales (frase o versículo, generalmente sacado de la Biblia, que se canta antes y/o después de un salmo o cántico litúrgico). La alternancia entre lo antiguo y lo nuevo se siente natural y contemplativa, sin perder cohesión artística. Destacan el Magnificat y I am the True Vine de Pärt, así como el expresivo for love is strong de David Lang. """,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,20.9876996,-101.0,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,Habitación Macbeth,2025-10-25 17:00:00,Guanajuato,Teatro Cervantes (Fic),,https://www.ticketmaster.com.mx/habitacion-macbeth-guanajuato-25-10-2025/event/3D0062E7A2BD0AFB,"""En esta puesta en escena, las tres brujas, visiones confusas, encarnaciones de lo dual y portadoras de profecías de doble filo, representarán la tragedia de Shakespeare para el goce, deleite, y catarsis del espectador. El cuerpo del actor se convierte en un habitáculo atravesado por fuerzas, despojado del yo histórico, dispuesto a encarnar presencias y pulsiones donde lo teatral se vuelve fenómeno casi paranormal. El montaje busca denunciar las inclinaciones criminales del poder y, al mismo tiempo, reactivar las capacidades sagradas, poéticas y transformadoras del cuerpo en escena. Habitación Macbeth propone una ruptura con la función tradicional del teatro como mero espejo de la realidad arrojando un piedrazo que quiebra ese reflejo para revelar sus capas ocultas. La obra explora cómo nuestra identidad histórica está marcada por una voluntad de poder violenta e ineludible.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,20.9876996,-101.0,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,La Tiendita De Los Horrores,2025-10-25 17:30:00,México,Teatro Hidalgo,,https://www.ticketmaster.com.mx/la-tiendita-de-los-horrores-mexico-25-10-2025/event/1400630CB29F1A46,"Un musical de ciencia ficción de Broadway y Hollywood. La tiendita de los Horrores ha devorado los corazones de los espectadores durante más de 35 años. Seymour, quien trabaja en una florería, se topa con una nueva raza de planta que llama ""Audrey 2"". La tienda se vuelve la sensación en la ciudad. Esta planta carnívora con mala boca promete fama y fortuna sin fin a Seymour, siempre y cuando siga alimentándolo con sangre. Sin embargo, con el tiempo, Seymour descubre las intenciones malévolas de esta temible planta.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,23.6585116,-102.0077097,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,"Ni con ellas, ni sin ellas",2025-10-25 17:40:00,Cuauhtémoc,Teatro Broadway,,https://www.ticketmaster.com.mx/ni-con-ellas-ni-sin-ellas-cuauhtemoc-25-10-2025/event/3D0062F6ADBE2B1B,"Alta Traición es el fatal encuentro entre 5 jóvenes de la ciudad de México, 5 rostros de una misma ciudad que convergen en el Centro Histórico. Dos asaltantes callejeros quieren las pertenencias de tres jóvenes que buscan una guitarra acústica cerca de Plaza Meave, después de hacer una especie de estudio socioeconómico de las victimas, los criminales acusan que uno de ellos pertenece a una familia pudiente, lo que debió ser un asalto breve se convierte en un secuestro, que a su vez, termina por múltiples razones que exploran la condición humana en auto secuestró.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,19.4414715,-99.1517322,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,La obscenidad de la carne.,2025-10-25 17:40:00,México,Teatro Renacimiento (CTMF),,https://www.ticketmaster.com.mx/la-obscenidad-de-la-carne-mexico-25-10-2025/event/3D0062C3B4FD1CA1,"El tedio y la monotonía, llevan a un par de parejas a jugar un juego peligroso, Carlos y Ana aceptan la invitación de Amadeus y Carmín para adentrarse en un camino que los lleva a jugar una especie de retos subidos de tono aparentemente ""inocentes"", sin saber que están entrando en un terreno que los llevará a cuestionarse como se auto destruyen las parejas y como se cometen locuras para recuperar un amor que se está perdiendo, incluso, hasta llegar a la obscenidad de la carne.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,23.6585116,-102.0077097,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,Toc Toc,2025-10-25 18:00:00,México,Centro Cultural San Angel,,https://www.ticketmaster.com.mx/toc-toc-mexico-25-10-2025/event/140062E48DF3317E,"Seis Personajes con trastornos obsesivos compulsivos (TOC) se conocen en la sala de un afamado psiquiatra con el fin de solucionar sus problemas. Pero el psiquiatra no puede llegar a tiempo, ya que su vuelo ha sufrido un inesperado retraso y nunca acudirá a la terapia. Así, todos se ven obligados a compartir una espera que parece interminable. Y serán ellos los que tengan que llegar a sus propias conclusiones.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,23.6585116,-102.0077097,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,Así Lo Veo Yo: Monólogo René Dupeyron,2025-10-25 18:00:00,México,Teatro Royal Pedregal,,https://www.ticketmaster.com.mx/asi-lo-veo-yo-monologo-rene-mexico-25-10-2025/event/1400634FA72B6BAC,"No vienes a ver teatro. Vienes a verte a ti mismo. Esta no es una obra común. Es la historia real de un hombre que se atrevió a enfrentarse a lo más duro: Las adicciones, la soledad, el rechazo y el peso de vivir en una piel que a veces duele. Durante poco más de una hora, no solo escucharás un monólogo… vivirás una catarsis colectiva. Cada palabra es un espejo en el que inevitablemente te reconoces. La vida con las adicciones no es un discurso: es una guerra diaria. Esta obra no lo suaviza, no lo esconde, no lo maquilla. Lo desnuda. Y al mismo tiempo, muestra cómo, incluso en medio de la oscuridad, es posible encontrar luz, amor y fuerza. Esto no es espectáculo: es una sacudida de conciencia. Una experiencia brutal, luminosa y profundamente humana que nadie olvida.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,23.6585116,-102.0077097,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,"Busco al hombre de mi vida, marido ya tuve",2025-10-25 18:00:00,México,Teatro San Jerónimo Independencia,,https://www.ticketmaster.com.mx/busco-al-hombre-de-mi-vida-mexico-25-10-2025/event/1400631C87DD148A,"Basado en el best-seller de Daniela Di Segni, adaptación teatral de Andrés Tulipano. Tres mujeres intentan rehacer su vida después de atravesar una separación amorosa. Una obra con alto contenido humano que reivindica la sexualidad femenina con enorme sensibilidad y gran sentido del humor. Cuenta con las actuaciones (alternan funciones) de Isabella Camil, Anna Ciocchetti, Adriana Nieto, Sabine Moussier, Lourdes Munguía, Anastasia Acosta, Ana Patricia Rojo y Claudia Vázquez. Alternan también: Masseil Sanguinetti, Loreli Mancilla y la presentación estelar de Liza Muriel.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,23.6585116,-102.0077097,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,Kid Koala - El mosquito de Storyville,2025-10-25 18:00:00,Guanajuato,Teatro Principal (Fic),,https://www.ticketmaster.com.mx/kid-koala-el-mosquito-de-storyville-guanajuato-25-10-2025/event/3D0062F1C26F87D1,"Novela gráfica animada en vivo, interpretada, filmada, musicalizada y sonorizada en tiempo real. Esta experiencia combina marionetas en vivo, técnicas cinematográficas y música para crear una película frente a tus ojos. Quince artistas dan vida a la historia sobre el escenario utilizando ocho cámaras, veinte escenarios en miniatura y setenta y cinco marionetas. La puesta en escena está acompañada por un trío de cuerdas, además del propio Kid Koala al piano y a los tornamesas. Se trata de una producción que narra las aventuras de un mosquito que se muda a la gran ciudad con el sueño de convertirse en un gran músico. La obra transita desde secuencias cómicas hasta momentos emotivos, mientras el equipo manipula marionetas, escenografía y objetos artesanales a distintas escalas para dar vida a la historia.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,20.9876996,-101.0,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,Las Leonas,2025-10-25 18:00:00,México,Teatro Mexico (CTMF),,https://www.ticketmaster.com.mx/las-leonas-mexico-25-10-2025/event/3D0062F68C70166A,"Las protagonistas de esta magnifica puesta en escena dejan claro que el legado de una leona, al igual que el de una mujer, se construye diariamente. Las historias de estas cinco mujeres son un fascinante mosaico que nos ofrece una visión realista del poder que tiene el ser humano para enfrentar las adversidades. Las Leonas te enseñan como recuperar tu fuerza emocional.Además, te mostrarán el camino para liberarte de la culpa, evitar apegos y forjar tu propio destino, para que encuentres a la leona que vive dentro de ti. La nueva era del empoderamiento femenino se aborda desde la perspectiva del poder que tienen las mujeres para superar sus miedos y vivir de forma resiliente. ""Las Leonas "" es una obra divertida y profundamente conmovedora que contribuye a que las personas recuperen su pasión para vivir en plenitud.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,23.6585116,-102.0077097,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,¿Por qué las mujeres aman a los pendejos?,2025-10-25 18:00:00,Ciudad de Mexico,SALA RASCÓN BANDA,,https://www.ticketmaster.com.mx/por-que-las-mujeres-aman-a-ciudad-de-mexico-25-10-2025/event/3D006336B051706D,"Por que las mujeres aman a los pendejos?"" Es una obra que muestra el trasfondo de la gran duda que ha existido por todos los tiempos: Que es lo que los hombres hacen para gustarle a las mujeres y que es lo que a ellas les gusta de los hombres? Es una obra de teatro irreverente, llena de divertidas situaciones que en muchos -si no es que en todos los casos- nos muestra la realidad de las parejas de manera mas divertida posible.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,19.4326296,-99.1331785,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,Alejandro Speitzer en Cruise,2025-10-25 18:00:00,México,Teatro Milán,,https://www.ticketmaster.com.mx/alejandro-speitzer-en-cruise-mexico-25-10-2025/event/3D006336869B483C,"Cruise de Jack Holden es el poderoso espectáculo unipersonal estrenado en Inglaterra en el 2021 convirtiéndose inmediatamente en el primer éxito teatral post pandemia en Gran Bretaña. Ahora Cruise llega a México. Narra las aventuras y desventuras de un joven quien vive con VIH en la tumultuosa década de los ochenta. La obra de teatro busca hacer un paralelismo con esa época y la actualidad en un reflexión lúdica, divertida, musical, sensual y ultimadamente conmovedora sobre nuestra evolución como seres humanos y nuestro comportamiento en sociedad. El fin de una era y el principio de otra. Cruise es un espectáculo para nuestros tiempos.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,23.6585116,-102.0077097,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,"Ensamble Dal Niente, 47 FIMNME, Música INBAL, 8+. Ingreso 17:30 h.",2025-10-25 18:00:00,México,Sala Manuel M. Ponce - Palacio de Bellas Artes,,https://www.ticketmaster.com.mx/ensamble-dal-niente-47-fimnme-musica-mexico-25-10-2025/event/3D00633CC3F78E42,Iniciada la función el ingreso del publico demorado esta sujeto al programa:,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,23.6585116,-102.0077097,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,"Soltero, Casado, Viudo y Divorciado",2025-10-25 18:00:00,México,Teatro Rafael Solana,,https://www.ticketmaster.com.mx/soltero-casado-viudo-y-divorciado-mexico-25-10-2025/event/3D0063429D5D79C9,"Comedia donde 4 hombres, hablan y exponen lo difícil que es mantener una relación con las mujeres y concluyen que no pueden vivir sin ellas.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,23.6585116,-102.0077097,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,Dos Locas de Remate,2025-10-25 18:00:00,México,Nuevo Teatro Libanés,,https://www.ticketmaster.com.mx/dos-locas-de-remate-mexico-25-10-2025/event/3D006346EDB2C354,"El reencuentro, después de 20 años, de Dos hermanas enloquecidamente diferentes.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,23.6585116,-102.0077097,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,LMP El Episodio Maldito,2025-10-25 18:00:00,México,Teatro Ofelia,,https://www.ticketmaster.com.mx/lmp-el-episodio-maldito-mexico-25-10-2025/event/3D00630CC4C325A3,"El Secreto de La Mano Peluda sigue la historia de JR, un joven que investiga el misterioso legado de su padre, antiguo conductor del icónico programa de radio especializado en relatos paranormales llamado ""La Mano Peluda"". Esta obra ofrece una experiencia inmersiva única, donde cada espectador vivirá el misterio de manera personalizada a través de audífonos individuales. El diseño sonoro es clave en la narrativa, permitiendo que el público se adentre aún más en la atmósfera de suspenso y terror, sintiendo cada susurro y sonido como si estuviera dentro de la historia misma. El Secreto de La Mano Peluda combina terror, misterio y una innovadora experiencia auditiva, llevando a los espectadores por un viaje lleno de suspense, donde lo sobrenatural está a solo un latido de distancia.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,23.6585116,-102.0077097,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,El Sótano,2025-10-25 18:00:00,México,Teatro Fernando Soler (CTMF),,https://www.ticketmaster.com.mx/el-sotano-mexico-25-10-2025/event/3D0062D0F37055C3,"El sótano es una obra de terror basada en el exitoso relato de Koji Suzuki, autor de El aro. La obra nos muestra al personaje de Ana Müler, una mujer que después de separarse de su marido y con muy poco recursos, decide alquilar un departamento en las periferias de la ciudad, acompañada de su pequeña hija Isa, arriban hasta a un viejo edificio a punto de derruirse como una víctima de los terremotos que aquejan a la ciudad. Al entrar se encuentra con Damián, el conserje del edificio y aparentemente el único habitante del mismo, Ana escucha las terribles condiciones en las que se encuentra el edificio pero debido a su escasa economía decide quedarse, eso sí, en el apartamento uno, ya que le teme a las alturas y además lo considera peligroso para su hija. Damián trata de ser amigable con Isa pero Ana le cuenta que la pequeña no habla desde que su padre se fue. Encuentran el departamento en un estado deplorable con una antigua decoración japonesa.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,23.6585116,-102.0077097,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,La Dama De Negro,2025-10-25 18:00:00,México,Teatro 11 de Julio,,https://www.ticketmaster.com.mx/la-dama-de-negro-mexico-25-10-2025/event/3D0062CDBB7D4F03,"Arthur Kipps ha vivido aterrado a partir de una experiencia que enfrentó en su juventud. Los terribles eventos que han sucedido deben ser contados ante un público conformado por familiares y amigos, por lo que decide escribir su historia y buscar la ayuda de John Morris, un escéptico director de escena para que lo oriente a interpretar adecuadamente su texto. Para esto se citan en un viejo teatro. El público conoce los pormenores preliminares de la historia y siente la atmosfera londinense y de la campiña inglesa de principios del siglo XX. La historia va provocando risas nerviosas que culminan en gritos de franco terror y pavor al final de la historia. Logrando que cada persona se paralice de miedo en su butaca entre los fenómenos inexplicables que están presenciando. Al fin de cuentas el espectador es quien descubre que la leyenda de ""La Dama de Negro"" va más allá de una ficción teatral.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,23.6585116,-102.0077097,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,Por la Punta de la Nariz,2025-10-25 18:00:00,Ciudad de Mexico,Teatro Varsovia,,https://www.ticketmaster.com.mx/por-la-punta-de-la-nariz-ciudad-de-mexico-25-10-2025/event/3D0062E4BE855C04,"Un presidente que miente… ¡pero su cuerpo no se lo permite! A Pinocho le crece la nariz cada vez que miente, al presidente de la República cuando se aleja de la verdad le invade un incontrolable picor en la nariz, que lo imposibilita a hablar en público. Por ello se ve obligado a visitar a un famoso psiquiatra, que ""meterá su nariz"" en la vida personal del presidente para encontrarse con una multitud de sorpresas. Cualquier parecido con la realidad NO es mera coincidencia.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,19.4326296,-99.1331785,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,Orquesta Filarmónica de la Ciudad de México: S. Yoo: Solistas OFCM,2025-10-25 18:00:00,México,Sala Silvestre Revueltas,,https://www.ticketmaster.com.mx/orquesta-filarmonica-de-la-ciudad-de-mexico-25-10-2025/event/3D0062E4998D587F,"Solistas OFCM Scott Yoo, director Felisa H. Salmerón, viola Charles Daniels - Abrir los ojos (estreno mundial) Bela Bartók - Concierto para viola Sergei Prokofiev - Extractos de Romeo y Julieta",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,23.6585116,-102.0077097,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,Clue,2025-10-25 18:00:00,Ciudad de Mexico,Teatro Centenario Coyoacan,,https://www.ticketmaster.com.mx/clue-ciudad-de-mexico-25-10-2025/event/3D0062E4B8CD5B49,"Misterio, diversión, intriga, comedia, ingenio, investigaciones, y muchas sorpresas, son algunos de los ingredientes de CLUE, una sorprendente puesta en escena basada en el mundialmente popular juego de mesa de Hasbro. Se trata de una superproducción, en la que los espectadores se sumergirán en el mundo de CLUE y vivirán junto con los conocidísimos personajes la aventura de descubrir al culpable del crimen que acaba de suceder. CLUE es un montaje sorprendente, divertido, inesperado. Un juego que no se parece a ningún otro que se haya jugado. Un misterio lleno de sospecha en el que cada espectador es el detective.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,19.4326296,-99.1331785,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,Catrinia,2025-10-25 18:00:00,Atlixco,"Centro de Convenciones de Atlixco, Puebla",,https://www.ticketmaster.com.mx/catrinia-atlixco-25-10-2025/event/3D006314A40B3A43,"Catrinia es un espectacular desfile con más de 60 actores y bailarines, carros alegóricos y actos circenses, un evento lleno de magia, humor y tradición mexicana que te llevará a un viaje inolvidable entre el mundo de los vivos y el más allá. A través de un desfile de majestuosos carros alegóricos iluminados, alebrijes gigantes, catrinas chismosas, música vibrante y momentos profundamente emotivos, seguimos la historia de un abuelo atrapado entre mundos que, con ayuda de un yerberito excéntrico, un alebrije miedoso y un perrito fiel, descubre que el amor y la memoria son las verdaderas puertas al cielo. Un show colorido, conmovedor y espectacular que celebra la vida, el amor eterno, honra a quienes ya no están encendiendo la chispa del alma mexicana.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,18.908889,-98.437778,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,Leyendas Mexicanas de Terror. El musical de día de muertos,2025-10-25 18:00:00,México,Telón de Asfalto,,https://www.ticketmaster.com.mx/leyendas-mexicanas-de-terror-el-musical-mexico-25-10-2025/event/3D006313AA3E3BA3,"Espectáculo de terror narrado por catrinas y catrines aderezado con canciones populares del dia de muertos. Historias como La llorona, La planchada, o La tamalera asesina, forman parte de los testimonios populares incluidos en Leyendas mexicanas de terror, una obra para todos los amantes de los musicales y las narraciones de espantos.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,23.6585116,-102.0077097,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,Somos Nosotros,2025-10-25 18:00:00,México,Teatro Xola Julio Prieto,,https://www.ticketmaster.com.mx/somos-nosotros-mexico-25-10-2025/event/3D006329991F09A4,Un tercero irrumpe en la vida de una pareja feliz y el mundo que habían construido se sacude. Comedia que llega para cuestionarnos nuestras relaciones.,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,23.6585116,-102.0077097,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,Cómo Quieras... ¡Perro Ámame!,2025-10-25 18:00:00,México,Teatro Virginia Fábregas,,https://www.ticketmaster.com.mx/como-quieras-perro-amame-mexico-25-10-2025/event/3D006326EAB45C3A,"Es una divertida Comedia Musical, en la cual una mujer llamada Samantha cuarentona, divorciada y no muy conforme de como la ha tratado el amor, decide escribir un libro en donde compara a los hombres con perros, por otro lado encontramos a Max, un galán Arquitecto que fue engañado por sus últimas novias, lo cual no entiende que pasa con el mundo de las mujeres hoy en día. Una noche Samantha y Max sin saberlo coinciden en un restaurante donde a los dos los dejan plantados sus citas.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,23.6585116,-102.0077097,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,El Juego Que Todos Jugamos,2025-10-25 18:00:00,México,Teatro SOGEM Wilberto Cantón,,https://www.ticketmaster.com.mx/el-juego-que-todos-jugamos-mexico-25-10-2025/event/3D00632A902C0A8C,"En esta obra el escritor Alejandro Jodorowsky hace una crítica a la sociedad para tratar de despojar a todos los seres humanos de sus máscaras sociales, las cuales nos han sido impuestas. Haciendo un esfuerzo para que el espectador caiga en un razonamiento obvio y así moverlo de la comodidad e invitarlo a ser honesto y feliz ante la vida.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,23.6585116,-102.0077097,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,Infierno,2025-10-25 18:00:00,Ciudad de México,Teatro Coyoacán Enrique Lizalde,,https://www.ticketmaster.com.mx/infierno-ciudad-de-mexico-25-10-2025/event/3D00632C9805124B,"En todos los teatros hay fantasmas, pero no todos los podemos ver. En todos los teatros suceden cosas extrañas, pero no todos las podemos sentir. En todos los teatros se cuenta esta historia, pero no todos la pueden oír. El maestro del terror Rafael Perrín, junto con el equipo de creativos que participa en ""La Dama de Negro"" y el escritor de ""Esquizofrenia"", te invita a adentrarte en el histórico teatro Enrique Lizalde de Ciudad de México para vivir el verdadero terror que ha acechado a los escenarios mexicanos en esta nueva producción: ""Infierno"". ¿Es realidad o ficción? No, es terror.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,19.3207722,-99.1514678,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,"La Llorona, el último latido del agua",2025-10-25 18:30:00,México,Embarcadero de Cuemanco,,https://www.ticketmaster.com.mx/la-llorona-el-ultimo-latido-del-mexico-25-10-2025/event/14006326DE383839,"La llorona El último Latino del Agua. Espectáculo multidisciplinario de música, teatro y danza quiere se realiza que retoma Una de las leyendas con mayor arraigo en la cultura mexicana, la Llorona. Realizado en la zona chinampera de Xochimilco considerado patrimonio cultural de la humanidad por la UNESCO. Específicamente en el Embarcadero Cuemanco",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,23.6585116,-102.0077097,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,El Diario de Ana Frank,2025-10-25 18:30:00,México,Teatro Tepeyac,,https://www.ticketmaster.com.mx/el-diario-de-ana-frank-mexico-25-10-2025/event/1400631AB3B525AD,"El diario de Ana Frank. Una conmovedora historia que se presenta en el mundo entero desde hace décadas, es posible disfrutarla en el Teatro Tepeyac. Ana Frank es una niña judía que, durante la Segunda Guerra Mundial, tiene que esconderse para escapar a la persecución de los nazis. Junto con otras siete personas permanece escondida en ""el anexo secreto"" de un edificio situado en Ámsterdam. En ese tiempo escribe su diario personal donde expresa sus sentimientos y emociones. Después de más de dos años de haber estado ocultos, son descubiertos y deportados a campos de concentración. De los ocho escondidos, solo el padre de Ana, Otto Frank, sobrevive a la guerra.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,23.6585116,-102.0077097,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,Orgullo y Prejuicio,2025-10-25 19:00:00,Monterrey,Auditorio Luis Elizondo,,https://www.ticketmaster.com.mx/orgullo-y-prejuicio-monterrey-25-10-2025/event/1400631A884312BE,"¡Esta no es la novela que leyó tu abuelita ni la película que vió tu mamá! Audaz, cómica y bastante actual, esta versión de Orgullo y Prejuicio explora lo absurdo y lo emocionante de encontrar a tu pareja perfecta (o perfectamente imperfecta). Lizzy Bennet está decidida a no casarse jamás a pesar de la presión social. ¿Pero podrá resistirse al amor… especialmente cuando el atractivo e increíblemente irritante señor Darcy aparece por todos lados?",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,25.6802019,-100.315258,2.5,['Concert/Sport'],es
Ticketmaster,Concerts,Contrabando,2025-10-25 19:00:00,Mexico,Foro Rodolfo Usigli,,https://www.ticketmaster.com.mx/contrabando-mexico-25-10-2025/event/3D006331BE3E92F7,"A través de las vidas entrelazadas de tres mujeres - Damiana, Jacinta y Conrada - se revela el impacto devastador del narcotráfico y el crimen organizado como parte del tejido cotidiano en su entorno. Damiana Caraveo, despojada de todo lo que amaba, se convierte en una pieza mas de un sistema corrompido que sacrifica vidas en nombre del poder y el negocio, Jacinta I, marcada por su belleza, transita de la casa familiar a la fama de los certámenes, solo para caer en un matrimonio que borra su identidad y la relega a un rol impuesto. Conrada, madre por vocación, enfrenta la rutina en la presidencia municipal mientras lidia en el silencio con la pérdida de su hijo, intentando llenar un vacío que nada puede colmar. Un retrato íntimo y doloroso de cómo la violencia y las estructuras del poder trastocan cuerpos, sueños y destinos.",2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,23.6585116,-102.0077097,2.5,['Concert/Sport'],es
